id,ActualTime,WatchTimeStamp,Ax watch,Ay watch,Az watch,Gx watch,Gy watch,Gz watch,Esense TimeStamp,Ax esense,Ay esense,Az esense,Gx esense,Gy esense,Gz esense
68,2025-06-19 02:03:09.620,2025-06-19 02:03:09.590,1.5059528350830078,-1.525106430053711,9.545681953430176,-0.0012217304902151227,0.0,0.0024434609804302454,2025-06-19 02:03:09.575,981,2372,-7230,49,-115,58
69,2025-06-19 02:03:09.740,2025-06-19 02:03:09.689,1.4748282432556152,-1.482010841369629,9.50498104095459,0.0012217304902151227,0.0012217304902151227,0.0024434609804302454,2025-06-19 02:03:09.665,982,2368,-7234,54,-115,55
70,2025-06-19 02:03:09.819,2025-06-19 02:03:09.795,1.53707754611969,-1.4915876388549805,9.481039047241211,0.0012217304902151227,-0.0012217304902151227,0.0024434609804302454,2025-06-19 02:03:09.748,974,2376,-7222,57,-101,59
71,2025-06-19 02:03:09.919,2025-06-19 02:03:09.882,1.4724340438842773,-1.5107412338256836,9.512163162231445,0.0,-0.0024434609804302454,0.0024434609804302454,2025-06-19 02:03:09.820,980,2373,-7237,60,-117,55
72,2025-06-19 02:03:10.026,2025-06-19 02:03:09.982,1.4317326545715332,-1.4891934394836426,9.493009567260742,-0.0012217304902151227,-0.006108652334660292,0.00366519158706069,2025-06-19 02:03:09.917,980,2375,-7228,55,-103,59
73,2025-06-19 02:03:10.147,2025-06-19 02:03:10.093,1.4676456451416016,-1.5083470344543457,9.550470352172852,-0.0012217304902151227,-0.00366519158706069,0.00366519158706069,2025-06-19 02:03:10.015,975,2378,-7235,53,-115,59
74,2025-06-19 02:03:10.219,2025-06-19 02:03:10.182,1.455674648284912,-1.501164436340332,9.5624418258667,0.0012217304902151227,0.0,0.00366519158706069,2025-06-19 02:03:10.106,978,2382,-7244,58,-112,61
75,2025-06-19 02:03:10.320,2025-06-19 02:03:10.282,1.4628572463989258,-1.460463047027588,9.536105155944824,0.0012217304902151227,-0.0024434609804302454,0.0024434609804302454,2025-06-19 02:03:10.277,984,2366,-7229,51,-111,57
76,2025-06-19 02:03:10.419,2025-06-19 02:03:10.382,1.4317326545715332,-1.4748282432556152,9.533711433410645,0.0,-0.0024434609804302454,0.0024434609804302454,2025-06-19 02:03:10.374,979,2376,-7234,54,-123,55
77,2025-06-19 02:03:10.539,2025-06-19 02:03:10.487,1.501164436340332,-1.436521053314209,9.564835548400879,-0.0012217304902151227,-0.0024434609804302454,0.0024434609804302454,2025-06-19 02:03:10.462,982,2371,-7234,47,-119,55
78,2025-06-19 02:03:10.620,2025-06-19 02:03:10.618,1.4891934394836426,-1.5298948287963867,9.526528358459473,0.0,-0.00366519158706069,0.00366519158706069,2025-06-19 02:03:10.617,978,2376,-7230,44,-118,56
79,2025-06-19 02:03:10.742,2025-06-19 02:03:10.682,1.3527239561080933,-1.4987702369689941,9.536105155944824,0.0012217304902151227,-0.0012217304902151227,0.00366519158706069,2025-06-19 02:03:10.629,986,2379,-7230,49,-111,59
80,2025-06-19 02:03:10.844,2025-06-19 02:03:10.782,1.4867992401123047,-1.5466543436050415,9.512163162231445,0.0,-0.0012217304902151227,0.00366519158706069,2025-06-19 02:03:10.746,983,2371,-7241,58,-119,60
81,2025-06-19 02:03:10.948,2025-06-19 02:03:10.882,1.4293384552001953,-1.4197616577148438,9.545681953430176,0.0,-0.0012217304902151227,0.00366519158706069,2025-06-19 02:03:10.816,980,2371,-7238,42,-114,57
82,2025-06-19 02:03:11.053,2025-06-19 02:03:10.983,1.4676456451416016,-1.4891934394836426,9.528923034667969,0.0,-0.0012217304902151227,0.00366519158706069,2025-06-19 02:03:10.907,980,2376,-7245,53,-120,57
83,2025-06-19 02:03:11.156,2025-06-19 02:03:11.082,1.3718775510787964,-1.5275006294250488,9.528923034667969,0.0,-0.0012217304902151227,0.00366519158706069,2025-06-19 02:03:11.081,980,2369,-7235,51,-112,59
84,2025-06-19 02:03:11.258,2025-06-19 02:03:11.203,1.436521053314209,-1.4987702369689941,9.57201862335205,0.0,-0.00366519158706069,0.00366519158706069,2025-06-19 02:03:11.202,977,2376,-7239,53,-116,57
